,CUSTOMER_ID,CHURN_PROBABILITY,CHURN_LABEL,CLIENT_TO_CONTACT,DISCOUNT
3667,C114673,0.03018110641126286,STAY,NO,0.0
130,C100512,0.030076579301827614,STAY,NO,0.0
661,C102582,0.02994000233411227,STAY,NO,0.0
1644,C106597,0.029849283503502508,STAY,NO,0.0
1965,C107843,0.02976973811998696,STAY,NO,0.0
1178,C104663,0.02976253767591175,STAY,NO,0.0
3448,C113764,0.02966676154610673,STAY,NO,0.0
3131,C112456,0.029650666289846042,STAY,NO,0.0
2872,C111472,0.029631240404963653,STAY,NO,0.0
720,C102816,0.029607509242210613,STAY,NO,0.0
1736,C106948,0.02940515577291897,STAY,NO,0.0
3668,C114674,0.029358800180518414,STAY,NO,0.0
185,C100730,0.029357395304890614,STAY,NO,0.0
3340,C113328,0.02918602304040846,STAY,NO,0.0
1890,C107551,0.029165789615795936,STAY,NO,0.0
1081,C104266,0.029146443591333667,STAY,NO,0.0
594,C102316,0.029145704304344686,STAY,NO,0.0
3053,C112162,0.028833087660769627,STAY,NO,0.0
871,C103436,0.028809308157020663,STAY,NO,0.0
2075,C108258,0.028788312061132915,STAY,NO,0.0
3869,C115465,0.028510391540737624,STAY,NO,0.0
3438,C113719,0.028312045931729934,STAY,NO,0.0
1194,C104722,0.028161179194810725,STAY,NO,0.0
939,C103716,0.028130520514663037,STAY,NO,0.0
2593,C110430,0.0280871471168857,STAY,NO,0.0
3397,C113561,0.028018041092659818,STAY,NO,0.0
769,C103025,0.027964158712519015,STAY,NO,0.0
1394,C105544,0.02794258144702341,STAY,NO,0.0
427,C101698,0.02794061214682888,STAY,NO,0.0
487,C101908,0.027924881377110085,STAY,NO,0.0
1451,C105771,0.027672377794285743,STAY,NO,0.0
3711,C114865,0.027599267597127636,STAY,NO,0.0
3550,C114142,0.027407160014792598,STAY,NO,0.0
309,C101220,0.027333773962061353,STAY,NO,0.0
73,C100267,0.02725260885464489,STAY,NO,0.0
1591,C106385,0.027230543329966883,STAY,NO,0.0
1443,C105748,0.027209376632183792,STAY,NO,0.0
3375,C113456,0.027165748264557362,STAY,NO,0.0
2135,C108551,0.02711615731316664,STAY,NO,0.0
2944,C111763,0.027082124251491858,STAY,NO,0.0
1598,C106408,0.02682368945009665,STAY,NO,0.0
2444,C109762,0.026815388170340307,STAY,NO,0.0
1918,C107649,0.02660979283668827,STAY,NO,0.0
3189,C112697,0.026522596117316756,STAY,NO,0.0
25,C100072,0.026490217111358565,STAY,NO,0.0
3123,C112424,0.02646052713378204,STAY,NO,0.0
1558,C106228,0.026413926267404096,STAY,NO,0.0
1354,C105378,0.026343426553989968,STAY,NO,0.0
2738,C110940,0.02630659597076118,STAY,NO,0.0
1093,C104311,0.026155168328847622,STAY,NO,0.0
1802,C107179,0.026133481512461115,STAY,NO,0.0
864,C103410,0.02611505627173064,STAY,NO,0.0
3406,C113597,0.026095172151410186,STAY,NO,0.0
115,C100443,0.025972767674366324,STAY,NO,0.0
1106,C104397,0.025966920496729395,STAY,NO,0.0
1437,C105734,0.025957959140346664,STAY,NO,0.0
699,C102704,0.025758163050311138,STAY,NO,0.0
1915,C107635,0.02574017259667699,STAY,NO,0.0
2752,C110997,0.02573460696987652,STAY,NO,0.0
3578,C114263,0.025691115250324924,STAY,NO,0.0
2341,C109418,0.02559444295940626,STAY,NO,0.0
1146,C104534,0.025556043167466985,STAY,NO,0.0
1281,C105106,0.025514737724639535,STAY,NO,0.0
733,C102870,0.02536759281327695,STAY,NO,0.0
3047,C112144,0.025357995905795953,STAY,NO,0.0
3268,C112997,0.02531764697804892,STAY,NO,0.0
985,C103897,0.025301494587100216,STAY,NO,0.0
3264,C112986,0.025218752402945275,STAY,NO,0.0
1177,C104659,0.025210971090267584,STAY,NO,0.0
2448,C109778,0.025189272422991526,STAY,NO,0.0
824,C103235,0.02517483119688768,STAY,NO,0.0
2715,C110873,0.0251081690062037,STAY,NO,0.0
775,C103047,0.025100237409441197,STAY,NO,0.0
570,C102250,0.025082956864302314,STAY,NO,0.0
3341,C113330,0.02502057848691819,STAY,NO,0.0
868,C103423,0.024996736022923356,STAY,NO,0.0
144,C100570,0.024661491145356516,STAY,NO,0.0
2246,C109014,0.024620053576382667,STAY,NO,0.0
161,C100623,0.024446121209662414,STAY,NO,0.0
1725,C106898,0.024366537747696905,STAY,NO,0.0
1120,C104452,0.024344424757963532,STAY,NO,0.0
1663,C106672,0.024338393104163122,STAY,NO,0.0
1213,C104809,0.024215448539084253,STAY,NO,0.0
3258,C112973,0.024191127811904446,STAY,NO,0.0
3699,C114804,0.024151652952544577,STAY,NO,0.0
2656,C110656,0.02410160175135523,STAY,NO,0.0
539,C102130,0.024053250429652943,STAY,NO,0.0
3285,C113077,0.024019645696346736,STAY,NO,0.0
531,C102083,0.023980250201604845,STAY,NO,0.0
2662,C110675,0.02395763887340006,STAY,NO,0.0
2414,C109668,0.02386698260537334,STAY,NO,0.0
3599,C114371,0.023856413012255866,STAY,NO,0.0
3530,C114073,0.023629804669306434,STAY,NO,0.0
2978,C111878,0.02355323560499871,STAY,NO,0.0
3948,C115810,0.0235028460177929,STAY,NO,0.0
3320,C113217,0.02330239724019508,STAY,NO,0.0
1601,C106418,0.023177763887759977,STAY,NO,0.0
1557,C106227,0.02317670897673916,STAY,NO,0.0
947,C103759,0.02311376342461267,STAY,NO,0.0
136,C100537,0.023097981163484875,STAY,NO,0.0
2544,C110217,0.02298784684402301,STAY,NO,0.0
1470,C105851,0.022976349248084577,STAY,NO,0.0
2958,C111813,0.022860656828796462,STAY,NO,0.0
1790,C107138,0.022808159329636344,STAY,NO,0.0
1009,C103995,0.02279482265133393,STAY,NO,0.0
3160,C112599,0.022789267649964785,STAY,NO,0.0
3928,C115721,0.022752458572094857,STAY,NO,0.0
1992,C107961,0.022557038942041925,STAY,NO,0.0
3077,C112264,0.0224502024860343,STAY,NO,0.0
2371,C109539,0.022365289034750584,STAY,NO,0.0
3178,C112660,0.02236235508320514,STAY,NO,0.0
345,C101376,0.02224114671653727,STAY,NO,0.0
3003,C111942,0.022230137437412492,STAY,NO,0.0
2195,C108781,0.02221045363074892,STAY,NO,0.0
666,C102599,0.022154779376028434,STAY,NO,0.0
2909,C111616,0.022140373956436313,STAY,NO,0.0
1280,C105104,0.02210101688686158,STAY,NO,0.0
1232,C104891,0.022071125693791157,STAY,NO,0.0
2282,C109155,0.02199573514263978,STAY,NO,0.0
321,C101281,0.02197806720994811,STAY,NO,0.0
1713,C106852,0.021890059626963495,STAY,NO,0.0
571,C102251,0.021668147723473953,STAY,NO,0.0
491,C101918,0.02160148999975719,STAY,NO,0.0
2211,C108888,0.021549548871289015,STAY,NO,0.0
1683,C106748,0.02146252497756418,STAY,NO,0.0
3073,C112244,0.02140455722823952,STAY,NO,0.0
3222,C112835,0.021390540376772585,STAY,NO,0.0
224,C100876,0.021212499451874336,STAY,NO,0.0
2858,C111408,0.021069898327842864,STAY,NO,0.0
2335,C109396,0.021023653641861366,STAY,NO,0.0
2936,C111730,0.020922548244599777,STAY,NO,0.0
2390,C109590,0.02090859834717176,STAY,NO,0.0
2023,C108086,0.02072244770468403,STAY,NO,0.0
771,C103033,0.020642925059622032,STAY,NO,0.0
647,C102512,0.020593239467485376,STAY,NO,0.0
2509,C110062,0.020556812923905696,STAY,NO,0.0
1292,C105153,0.020533281862811746,STAY,NO,0.0
1142,C104518,0.020439847834218688,STAY,NO,0.0
1105,C104393,0.02031341669310233,STAY,NO,0.0
516,C102038,0.020312954769480075,STAY,NO,0.0
2879,C111508,0.020305336475933956,STAY,NO,0.0
514,C102035,0.02020588561787578,STAY,NO,0.0
1693,C106790,0.020095155892123025,STAY,NO,0.0
2640,C110604,0.01990741588974254,STAY,NO,0.0
3629,C114493,0.01988171043120738,STAY,NO,0.0
1900,C107575,0.019796785437560124,STAY,NO,0.0
3036,C112105,0.019676545324307067,STAY,NO,0.0
2728,C110915,0.019653590193206907,STAY,NO,0.0
2706,C110844,0.019582995611149522,STAY,NO,0.0
2368,C109530,0.01942065407093216,STAY,NO,0.0
1982,C107909,0.019352520211916156,STAY,NO,0.0
364,C101445,0.0193108764328561,STAY,NO,0.0
2893,C111570,0.01919487641775645,STAY,NO,0.0
658,C102570,0.01917964805274377,STAY,NO,0.0
1836,C107316,0.019126655103544835,STAY,NO,0.0
2137,C108560,0.01910061834277318,STAY,NO,0.0
3732,C114963,0.019028820989777064,STAY,NO,0.0
2856,C111404,0.018983018301074333,STAY,NO,0.0
2760,C111009,0.01892003851960089,STAY,NO,0.0
2713,C110863,0.018873417458131685,STAY,NO,0.0
2484,C109960,0.0188212010880425,STAY,NO,0.0
371,C101460,0.01880209400055668,STAY,NO,0.0
238,C100922,0.018771596349494102,STAY,NO,0.0
3439,C113720,0.0187446681419731,STAY,NO,0.0
3718,C114909,0.018698323711988457,STAY,NO,0.0
268,C101063,0.018685733505858344,STAY,NO,0.0
1541,C106167,0.01868381001913737,STAY,NO,0.0
3311,C113189,0.018556483565707358,STAY,NO,0.0
1352,C105374,0.018483867654258846,STAY,NO,0.0
3850,C115380,0.01844614212156133,STAY,NO,0.0
3598,C114367,0.01841508672586633,STAY,NO,0.0
3645,C114586,0.018380933547780153,STAY,NO,0.0
131,C100515,0.01837672482992984,STAY,NO,0.0
400,C101585,0.018351811947075615,STAY,NO,0.0
1468,C105845,0.01833644012556707,STAY,NO,0.0
580,C102271,0.018204759607208607,STAY,NO,0.0
3798,C115220,0.01820409831263794,STAY,NO,0.0
387,C101546,0.018188057707356996,STAY,NO,0.0
3566,C114215,0.018050872113846095,STAY,NO,0.0
2081,C108269,0.018038572243403578,STAY,NO,0.0
532,C102090,0.017931190209963047,STAY,NO,0.0
1321,C105263,0.017884016853993722,STAY,NO,0.0
259,C101027,0.017875997637893968,STAY,NO,0.0
68,C100247,0.017855174724027797,STAY,NO,0.0
1066,C104205,0.01780435674316168,STAY,NO,0.0
1942,C107741,0.017744777858262055,STAY,NO,0.0
3211,C112781,0.017740685315251824,STAY,NO,0.0
2287,C109201,0.017714541971766674,STAY,NO,0.0
1204,C104763,0.01770754050303231,STAY,NO,0.0
396,C101573,0.01769774775490307,STAY,NO,0.0
2323,C109351,0.01768813576547122,STAY,NO,0.0
3608,C114405,0.01764687200772709,STAY,NO,0.0
187,C100733,0.017562244584688965,STAY,NO,0.0
3057,C112186,0.017452319645663423,STAY,NO,0.0
3982,C115944,0.017435975759144545,STAY,NO,0.0
2853,C111395,0.017408337456594227,STAY,NO,0.0
29,C100095,0.017378376681128162,STAY,NO,0.0
3262,C112980,0.017361428307053083,STAY,NO,0.0
2960,C111825,0.017341702098003165,STAY,NO,0.0
3524,C114054,0.017307960493306157,STAY,NO,0.0
2523,C110139,0.017276528831147303,STAY,NO,0.0
2716,C110875,0.017242412198929805,STAY,NO,0.0
3421,C113645,0.017217095376457138,STAY,NO,0.0
2920,C111649,0.01721437961355585,STAY,NO,0.0
1361,C105400,0.017207982986942923,STAY,NO,0.0
2494,C109998,0.017192011469268735,STAY,NO,0.0
2831,C111320,0.01717963744791948,STAY,NO,0.0
3591,C114329,0.017065060280377672,STAY,NO,0.0
1127,C104473,0.017045594661479493,STAY,NO,0.0
2598,C110448,0.016955195978966758,STAY,NO,0.0
2655,C110652,0.016944111045443997,STAY,NO,0.0
1673,C106710,0.016911246830177234,STAY,NO,0.0
2811,C111192,0.016857096895835,STAY,NO,0.0
3023,C112031,0.016854952046868626,STAY,NO,0.0
457,C101797,0.016807850855241457,STAY,NO,0.0
3544,C114122,0.016754476063580093,STAY,NO,0.0
1431,C105711,0.01669076877667785,STAY,NO,0.0
815,C103183,0.016628545298477466,STAY,NO,0.0
826,C103247,0.016583897599781065,STAY,NO,0.0
2945,C111770,0.016494435389619363,STAY,NO,0.0
2031,C108105,0.016491707160649544,STAY,NO,0.0
1257,C105001,0.016432166408245703,STAY,NO,0.0
2953,C111801,0.016419220655033363,STAY,NO,0.0
1895,C107568,0.01640882776958416,STAY,NO,0.0
1278,C105092,0.01636078144317144,STAY,NO,0.0
316,C101258,0.0163493717233817,STAY,NO,0.0
2867,C111453,0.016310077439978116,STAY,NO,0.0
12,C100040,0.01624826708523536,STAY,NO,0.0
2072,C108251,0.01621843383215006,STAY,NO,0.0
1309,C105209,0.016209174242511594,STAY,NO,0.0
644,C102497,0.016174365134420703,STAY,NO,0.0
817,C103201,0.01612266504648152,STAY,NO,0.0
2236,C108987,0.01608463028573155,STAY,NO,0.0
2026,C108090,0.016083016540985852,STAY,NO,0.0
1138,C104513,0.01606873757977929,STAY,NO,0.0
3176,C112654,0.01601042024449498,STAY,NO,0.0
2483,C109953,0.01596587676920181,STAY,NO,0.0
677,C102637,0.01590798830097532,STAY,NO,0.0
1939,C107731,0.01584418105682585,STAY,NO,0.0
1495,C105983,0.015766542089973235,STAY,NO,0.0
2385,C109576,0.01573307836017399,STAY,NO,0.0
1255,C104996,0.015666446018183008,STAY,NO,0.0
1656,C106658,0.015596740002994417,STAY,NO,0.0
2155,C108611,0.015575667276638819,STAY,NO,0.0
1338,C105337,0.015547707115360642,STAY,NO,0.0
1268,C105043,0.015519280347211355,STAY,NO,0.0
1168,C104623,0.015356074724027207,STAY,NO,0.0
1581,C106334,0.015325264293460605,STAY,NO,0.0
3310,C113187,0.015323651658798563,STAY,NO,0.0
2213,C108890,0.0153150984956825,STAY,NO,0.0
3972,C115900,0.015239392338777075,STAY,NO,0.0
2648,C110631,0.015217044714909735,STAY,NO,0.0
2898,C111581,0.015215039092533494,STAY,NO,0.0
1979,C107904,0.015097650920362773,STAY,NO,0.0
3494,C113924,0.014975717194433942,STAY,NO,0.0
3815,C115279,0.014958442394037796,STAY,NO,0.0
3521,C114039,0.014935911441028833,STAY,NO,0.0
66,C100240,0.01490235871462676,STAY,NO,0.0
2362,C109506,0.014884375678486123,STAY,NO,0.0
1457,C105789,0.01487674413623059,STAY,NO,0.0
379,C101503,0.014845024670219772,STAY,NO,0.0
3119,C112413,0.014811903871004421,STAY,NO,0.0
2197,C108817,0.014782621143163047,STAY,NO,0.0
2539,C110204,0.01477338356302071,STAY,NO,0.0
1976,C107893,0.014719273235563718,STAY,NO,0.0
2401,C109631,0.014674102360067264,STAY,NO,0.0
711,C102768,0.01461045330607191,STAY,NO,0.0
3497,C113950,0.014586067882369822,STAY,NO,0.0
3152,C112551,0.014561217097598778,STAY,NO,0.0
2034,C108110,0.01446217301727632,STAY,NO,0.0
1552,C106202,0.014395021645425473,STAY,NO,0.0
1013,C104005,0.014349004972158574,STAY,NO,0.0
3886,C115528,0.014306244920440048,STAY,NO,0.0
1279,C105099,0.014267557868826818,STAY,NO,0.0
2094,C108324,0.014231787870089005,STAY,NO,0.0
3574,C114245,0.014212909142249335,STAY,NO,0.0
1089,C104298,0.014211725968363835,STAY,NO,0.0
1633,C106564,0.014185059205923443,STAY,NO,0.0
2060,C108222,0.014184292427641706,STAY,NO,0.0
3317,C113204,0.014183358113707752,STAY,NO,0.0
3660,C114633,0.014067946740858745,STAY,NO,0.0
2315,C109328,0.014049181331395193,STAY,NO,0.0
211,C100841,0.013886258249938077,STAY,NO,0.0
3148,C112541,0.013831484975093403,STAY,NO,0.0
3819,C115300,0.013780934984506405,STAY,NO,0.0
2319,C109342,0.013737300128844202,STAY,NO,0.0
1770,C107074,0.013669904074079423,STAY,NO,0.0
2192,C108772,0.013567206249940629,STAY,NO,0.0
1293,C105155,0.013510470661116155,STAY,NO,0.0
466,C101839,0.013469642546141709,STAY,NO,0.0
3251,C112954,0.01346179436617716,STAY,NO,0.0
534,C102099,0.013432936583698776,STAY,NO,0.0
1186,C104697,0.013408778299775787,STAY,NO,0.0
1332,C105296,0.013353488558909657,STAY,NO,0.0
830,C103270,0.013347867522936825,STAY,NO,0.0
2453,C109804,0.013311805759709685,STAY,NO,0.0
1050,C104154,0.013277958735966653,STAY,NO,0.0
2143,C108572,0.013198439447831669,STAY,NO,0.0
2057,C108215,0.013182291614306037,STAY,NO,0.0
3785,C115176,0.013092599658761372,STAY,NO,0.0
2796,C111146,0.013040027662280462,STAY,NO,0.0
2726,C110912,0.013022706296334107,STAY,NO,0.0
1145,C104529,0.013022376510684736,STAY,NO,0.0
3216,C112810,0.012977568353522366,STAY,NO,0.0
137,C100538,0.012974774329524437,STAY,NO,0.0
1718,C106878,0.012920758602143638,STAY,NO,0.0
3234,C112889,0.01285305180539672,STAY,NO,0.0
1914,C107629,0.01284967049140736,STAY,NO,0.0
3950,C115814,0.012790471380061697,STAY,NO,0.0
578,C102268,0.012685746467706073,STAY,NO,0.0
432,C101708,0.012679318343030198,STAY,NO,0.0
1287,C105140,0.012659389192863989,STAY,NO,0.0
2554,C110245,0.012594393558370755,STAY,NO,0.0
308,C101218,0.012582649497764971,STAY,NO,0.0
1704,C106834,0.012553162197600913,STAY,NO,0.0
3763,C115088,0.012471033267014094,STAY,NO,0.0
1577,C106327,0.012470888589494713,STAY,NO,0.0
1246,C104958,0.012431254249310963,STAY,NO,0.0
3970,C115895,0.012426004420609442,STAY,NO,0.0
2397,C109613,0.0122706489747428,STAY,NO,0.0
1425,C105678,0.012215877978373448,STAY,NO,0.0
3070,C112235,0.012212181606931312,STAY,NO,0.0
1179,C104674,0.01213866801099861,STAY,NO,0.0
2356,C109474,0.012090424602465746,STAY,NO,0.0
1356,C105388,0.011942685594528431,STAY,NO,0.0
2535,C110184,0.0118303671179586,STAY,NO,0.0
611,C102385,0.011814310188653407,STAY,NO,0.0
287,C101138,0.011791759004838498,STAY,NO,0.0
1637,C106578,0.011786376757777712,STAY,NO,0.0
71,C100254,0.011759150846961636,STAY,NO,0.0
2217,C108906,0.01175830680456592,STAY,NO,0.0
1267,C105038,0.01173528638589494,STAY,NO,0.0
3029,C112065,0.01169982572771146,STAY,NO,0.0
492,C101920,0.011690656193263448,STAY,NO,0.0
271,C101080,0.011677987514958882,STAY,NO,0.0
362,C101439,0.011673090890024952,STAY,NO,0.0
85,C100312,0.011652348101854186,STAY,NO,0.0
3191,C112708,0.011646231536752798,STAY,NO,0.0
3852,C115385,0.011630359058993442,STAY,NO,0.0
1322,C105268,0.011601802749956352,STAY,NO,0.0
1868,C107452,0.0115977914328026,STAY,NO,0.0
991,C103917,0.011574124696761487,STAY,NO,0.0
736,C102887,0.011517592108104975,STAY,NO,0.0
2224,C108939,0.011449589981610142,STAY,NO,0.0
2633,C110583,0.011429703667858202,STAY,NO,0.0
3576,C114255,0.011388615118832292,STAY,NO,0.0
1464,C105816,0.01133738559529507,STAY,NO,0.0
2778,C111084,0.011299547672157408,STAY,NO,0.0
2375,C109543,0.011281379563406435,STAY,NO,0.0
3381,C113480,0.011277656202630784,STAY,NO,0.0
1652,C106624,0.011267495892672069,STAY,NO,0.0
3150,C112548,0.01125262414148627,STAY,NO,0.0
3976,C115927,0.011231745376491646,STAY,NO,0.0
1894,C107561,0.011152239030232037,STAY,NO,0.0
3246,C112937,0.011062910742136788,STAY,NO,0.0
442,C101738,0.011050123609450234,STAY,NO,0.0
3896,C115561,0.011002713565823129,STAY,NO,0.0
2458,C109826,0.010950406703652521,STAY,NO,0.0
3916,C115659,0.010935228238706336,STAY,NO,0.0
2550,C110231,0.010922692348801666,STAY,NO,0.0
1540,C106165,0.010916306532755602,STAY,NO,0.0
2299,C109253,0.010847880431379471,STAY,NO,0.0
1737,C106953,0.01080675316665682,STAY,NO,0.0
982,C103888,0.010729538500068936,STAY,NO,0.0
717,C102801,0.010712414713000384,STAY,NO,0.0
3674,C114705,0.010702487447275139,STAY,NO,0.0
2391,C109593,0.010684331262612902,STAY,NO,0.0
1908,C107609,0.010638310875440945,STAY,NO,0.0
923,C103658,0.010497906615264964,STAY,NO,0.0
577,C102266,0.010379314975384359,STAY,NO,0.0
1515,C106068,0.010319323924001072,STAY,NO,0.0
2619,C110544,0.010264118089224342,STAY,NO,0.0
1592,C106386,0.010249935708594601,STAY,NO,0.0
3376,C113457,0.01023215553522207,STAY,NO,0.0
3977,C115928,0.010197661667271192,STAY,NO,0.0
2501,C110032,0.010178697349351267,STAY,NO,0.0
3626,C114476,0.010166198627794078,STAY,NO,0.0
301,C101187,0.01015874573726411,STAY,NO,0.0
486,C101904,0.010156932791692462,STAY,NO,0.0
2628,C110570,0.010130084291204208,STAY,NO,0.0
1434,C105729,0.01005084260331481,STAY,NO,0.0
2600,C110455,0.010049295146283603,STAY,NO,0.0
2795,C111141,0.009946428826474042,STAY,NO,0.0
1967,C107853,0.009938539183276874,STAY,NO,0.0
1108,C104408,0.009903131742342626,STAY,NO,0.0
2003,C107983,0.009826423010938692,STAY,NO,0.0
2685,C110770,0.009792106044473505,STAY,NO,0.0
3502,C113959,0.00973575174027549,STAY,NO,0.0
1703,C106831,0.009660381855990757,STAY,NO,0.0
3083,C112287,0.009608168595179175,STAY,NO,0.0
2645,C110622,0.009593473497317196,STAY,NO,0.0
567,C102236,0.009489562552376188,STAY,NO,0.0
554,C102170,0.009480995757999003,STAY,NO,0.0
3553,C114158,0.009435544145257428,STAY,NO,0.0
835,C103292,0.009427801338672413,STAY,NO,0.0
552,C102166,0.009383391251481165,STAY,NO,0.0
791,C103100,0.009360616300813699,STAY,NO,0.0
2551,C110235,0.009358982703197485,STAY,NO,0.0
2030,C108102,0.009354445240029685,STAY,NO,0.0
1679,C106732,0.009340417293172169,STAY,NO,0.0
304,C101200,0.009315440459865376,STAY,NO,0.0
2701,C110827,0.009302923084826338,STAY,NO,0.0
770,C103027,0.009196780441742785,STAY,NO,0.0
1792,C107147,0.009180689019264186,STAY,NO,0.0
3461,C113802,0.009173045515683024,STAY,NO,0.0
2747,C110976,0.009142066136817572,STAY,NO,0.0
1114,C104438,0.009129636615747583,STAY,NO,0.0
3433,C113686,0.009076469065473228,STAY,NO,0.0
39,C100124,0.009041827548489523,STAY,NO,0.0
518,C102041,0.00900800618737745,STAY,NO,0.0
780,C103066,0.008964513652840345,STAY,NO,0.0
65,C100237,0.008964448195429978,STAY,NO,0.0
604,C102356,0.00895563441270931,STAY,NO,0.0
2966,C111844,0.008934781471232878,STAY,NO,0.0
3305,C113163,0.008921837948550584,STAY,NO,0.0
3529,C114071,0.008804915114260008,STAY,NO,0.0
1058,C104173,0.00879724544753052,STAY,NO,0.0
728,C102851,0.008792326110849454,STAY,NO,0.0
3005,C111951,0.008791028069064406,STAY,NO,0.0
3415,C113622,0.008763386889624834,STAY,NO,0.0
1629,C106538,0.008682380939211079,STAY,NO,0.0
1672,C106703,0.008660557472480531,STAY,NO,0.0
149,C100585,0.008654826384951486,STAY,NO,0.0
1412,C105641,0.008640390091663138,STAY,NO,0.0
139,C100554,0.008605975902491111,STAY,NO,0.0
2702,C110831,0.00858286781376892,STAY,NO,0.0
2,C100004,0.008555889824741215,STAY,NO,0.0
3894,C115556,0.008534842260317846,STAY,NO,0.0
1405,C105611,0.008531608807912573,STAY,NO,0.0
1723,C106891,0.008526522712623634,STAY,NO,0.0
3104,C112371,0.008492506612551942,STAY,NO,0.0
3321,C113218,0.00843137663894108,STAY,NO,0.0
840,C103303,0.008375927223111104,STAY,NO,0.0
616,C102398,0.008350139779896616,STAY,NO,0.0
460,C101806,0.008328785858696472,STAY,NO,0.0
1094,C104318,0.008324217932274267,STAY,NO,0.0
3731,C114962,0.00831164501698154,STAY,NO,0.0
1181,C104680,0.008303926163737173,STAY,NO,0.0
1262,C105027,0.008303095701649965,STAY,NO,0.0
1878,C107488,0.008227448069514262,STAY,NO,0.0
3401,C113576,0.008202260554845318,STAY,NO,0.0
1514,C106065,0.008190327982669176,STAY,NO,0.0
1254,C104994,0.008157819976874474,STAY,NO,0.0
2451,C109800,0.008136555529664177,STAY,NO,0.0
2516,C110095,0.008132430795548186,STAY,NO,0.0
1061,C104182,0.008130554976872928,STAY,NO,0.0
1823,C107272,0.008096973019724328,STAY,NO,0.0
2252,C109052,0.00808196082892952,STAY,NO,0.0
1036,C104094,0.008056203493306338,STAY,NO,0.0
614,C102392,0.008056015892831638,STAY,NO,0.0
3217,C112812,0.008055707352203003,STAY,NO,0.0
359,C101416,0.008029728048190984,STAY,NO,0.0
2878,C111506,0.00799847766934965,STAY,NO,0.0
2289,C109206,0.007963139647040159,STAY,NO,0.0
269,C101069,0.007926996199461273,STAY,NO,0.0
1857,C107392,0.007925597988700885,STAY,NO,0.0
3121,C112418,0.007834962733281485,STAY,NO,0.0
3933,C115750,0.007772873542255106,STAY,NO,0.0
3926,C115704,0.007769681264356219,STAY,NO,0.0
2405,C109644,0.007759066813845174,STAY,NO,0.0
622,C102418,0.007744855451049557,STAY,NO,0.0
1784,C107115,0.007742705196545976,STAY,NO,0.0
3492,C113903,0.007732009431493527,STAY,NO,0.0
2316,C109329,0.007711938465177892,STAY,NO,0.0
801,C103128,0.007683098139244314,STAY,NO,0.0
3462,C113810,0.007674832552793271,STAY,NO,0.0
2885,C111543,0.007648466227069222,STAY,NO,0.0
2707,C110847,0.007642102644100845,STAY,NO,0.0
2594,C110432,0.007628060206667969,STAY,NO,0.0
1078,C104246,0.007609909781382778,STAY,NO,0.0
3089,C112313,0.007568138646752749,STAY,NO,0.0
2674,C110727,0.007554182898464013,STAY,NO,0.0
3636,C114551,0.007426630063321167,STAY,NO,0.0
3741,C115005,0.007395206926343506,STAY,NO,0.0
858,C103395,0.0073863817418866155,STAY,NO,0.0
1636,C106576,0.007380745906470205,STAY,NO,0.0
2161,C108622,0.0073532566490505024,STAY,NO,0.0
3252,C112957,0.00735100318562439,STAY,NO,0.0
3586,C114300,0.00724993461523127,STAY,NO,0.0
810,C103170,0.007238644852794739,STAY,NO,0.0
2476,C109909,0.007233693127348722,STAY,NO,0.0
2065,C108236,0.00723168569981286,STAY,NO,0.0
2687,C110773,0.00716050064761316,STAY,NO,0.0
6,C100019,0.007152016294131619,STAY,NO,0.0
3625,C114474,0.007150725574515279,STAY,NO,0.0
422,C101673,0.007126993756957113,STAY,NO,0.0
188,C100736,0.007120258060535535,STAY,NO,0.0
2291,C109220,0.0071124958647485505,STAY,NO,0.0
2486,C109968,0.007049971575062866,STAY,NO,0.0
855,C103385,0.007047642014279376,STAY,NO,0.0
2877,C111502,0.006989235380887838,STAY,NO,0.0
1817,C107251,0.0069637135231492495,STAY,NO,0.0
1538,C106158,0.00688888932802485,STAY,NO,0.0
2419,C109691,0.006867244673243141,STAY,NO,0.0
3032,C112081,0.0068614793467018645,STAY,NO,0.0
2873,C111476,0.0068588066285524335,STAY,NO,0.0
2459,C109828,0.00680688632655896,STAY,NO,0.0
1503,C106017,0.006801932816063541,STAY,NO,0.0
3304,C113162,0.006792842088194561,STAY,NO,0.0
1346,C105356,0.006773045725124395,STAY,NO,0.0
1291,C105151,0.006754133464908766,STAY,NO,0.0
3018,C112017,0.006729405572616666,STAY,NO,0.0
3361,C113399,0.006725960044391285,STAY,NO,0.0
860,C103399,0.0066980322495065235,STAY,NO,0.0
3634,C114546,0.0066079301846879,STAY,NO,0.0
468,C101852,0.00657802175711011,STAY,NO,0.0
662,C102589,0.0065519179012884215,STAY,NO,0.0
3776,C115157,0.006518985739192086,STAY,NO,0.0
3292,C113109,0.006482596481606671,STAY,NO,0.0
3,C100005,0.006467688341485127,STAY,NO,0.0
221,C100871,0.006458441866311426,STAY,NO,0.0
2835,C111337,0.006432909622587746,STAY,NO,0.0
128,C100491,0.006402578509009647,STAY,NO,0.0
326,C101300,0.00626544015504817,STAY,NO,0.0
1372,C105466,0.006264104456143441,STAY,NO,0.0
3794,C115214,0.006259001604735643,STAY,NO,0.0
684,C102650,0.006241435154953146,STAY,NO,0.0
3122,C112419,0.006214145515175539,STAY,NO,0.0
3367,C113429,0.006209075393591886,STAY,NO,0.0
3992,C115971,0.006203413189754802,STAY,NO,0.0
